gpu,model,dataset,batch_size,time_data,time_forward,time_backward,time_total
NVIDIA T4G,mobilenet_v3_large,cifar10,64,0.0006,0.0181,0.0175,0.0362
NVIDIA T4G,mobilenet_v3_large,cifar10,64,0.0006,0.0179,0.0173,0.0358
NVIDIA T4G,mobilenet_v3_large,cifar10,64,0.0006,0.0181,0.0175,0.0362
NVIDIA T4G,mobilenet_v3_large,cifar10,64,0.0006,0.0180,0.0172,0.0358
NVIDIA T4G,mobilenet_v3_large,cifar10,64,0.0006,0.0181,0.0175,0.0362
NVIDIA T4G,mobilenet_v3_large,cifar10,64,0.0006,0.0178,0.0171,0.0355
NVIDIA T4G,mobilenet_v3_large,cifar10,64,0.0005,0.0181,0.0171,0.0357
NVIDIA T4G,mobilenet_v3_large,cifar10,64,0.0006,0.0181,0.0174,0.0360
NVIDIA T4G,mobilenet_v3_large,cifar10,64,0.0006,0.0183,0.0173,0.0361
NVIDIA T4G,mobilenet_v3_large,cifar10,64,0.0006,0.0182,0.0174,0.0362
NVIDIA T4G,mobilenet_v3_large,cifar10,64,0.0005,0.0182,0.0172,0.0360
NVIDIA T4G,mobilenet_v3_large,cifar10,64,0.0006,0.0181,0.0171,0.0359
NVIDIA T4G,mobilenet_v3_large,cifar10,64,0.0006,0.0184,0.0174,0.0363
NVIDIA T4G,mobilenet_v3_large,cifar10,64,0.0006,0.0180,0.0172,0.0357
NVIDIA T4G,mobilenet_v3_large,cifar10,64,0.0006,0.0180,0.0171,0.0357
NVIDIA T4G,vit-base-patch16-224,cifar10,64,0.0143,0.6701,1.2922,1.9766
NVIDIA T4G,vit-base-patch16-224,cifar10,64,0.0150,0.6690,1.3017,1.9857
NVIDIA T4G,vit-base-patch16-224,cifar10,64,0.0150,0.6701,1.3007,1.9858
NVIDIA T4G,vit-base-patch16-224,cifar10,64,0.0151,0.6714,1.3056,1.9920
NVIDIA T4G,vit-base-patch16-224,cifar10,64,0.0149,0.6741,1.3058,1.9949
NVIDIA T4G,vit-base-patch16-224,cifar10,64,0.0150,0.6710,1.3144,2.0004
NVIDIA T4G,vit-base-patch16-224,cifar10,64,0.0150,0.6742,1.3127,2.0020
NVIDIA T4G,vit-base-patch16-224,cifar10,64,0.0148,0.6789,1.3112,2.0049
NVIDIA T4G,vit-base-patch16-224,cifar10,64,0.0150,0.6800,1.3137,2.0086
NVIDIA T4G,vit-base-patch16-224,cifar10,64,0.0149,0.6804,1.3144,2.0097
NVIDIA T4G,vit-base-patch16-224,cifar10,64,0.0149,0.6842,1.3157,2.0147
NVIDIA T4G,vit-base-patch16-224,cifar10,64,0.0414,0.6825,1.3230,2.0468
NVIDIA T4G,vit-base-patch16-224,cifar10,64,0.0146,0.6785,1.3122,2.0053
NVIDIA T4G,vit-base-patch16-224,cifar10,64,0.0149,0.6808,1.2937,1.9895
NVIDIA T4G,vit-base-patch16-224,cifar10,64,0.0150,0.6828,1.3264,2.0242
NVIDIA T4G,vit-base-patch16-224,cifar10,64,0.0150,0.6763,1.3150,2.0063
NVIDIA T4G,vit-base-patch16-224,cifar10,64,0.0150,0.6732,1.2865,1.9748
NVIDIA T4G,vit-base-patch16-224,cifar10,64,0.0150,0.6704,1.3121,1.9974
NVIDIA T4G,vit-base-patch16-224,cifar10,64,0.0151,0.6765,1.3213,2.0129
NVIDIA T4G,densenet121,cifar10,64,0.0006,0.0395,0.0440,0.0841
NVIDIA T4G,densenet121,cifar10,64,0.0005,0.0405,0.0454,0.0865
NVIDIA T4G,densenet121,cifar10,64,0.0005,0.0399,0.0449,0.0853
NVIDIA T4G,densenet121,cifar10,64,0.0005,0.0404,0.0444,0.0854
NVIDIA T4G,densenet121,cifar10,64,0.0005,0.0395,0.0444,0.0845
NVIDIA T4G,densenet121,cifar10,64,0.0005,0.0401,0.0442,0.0848
NVIDIA T4G,densenet121,cifar10,64,0.0005,0.0397,0.0447,0.0849
NVIDIA T4G,densenet121,cifar10,64,0.0005,0.0401,0.0448,0.0854
NVIDIA T4G,densenet121,cifar10,64,0.0005,0.0400,0.0444,0.0849
NVIDIA T4G,densenet121,cifar10,64,0.0005,0.0401,0.0442,0.0848
NVIDIA T4G,densenet121,cifar10,64,0.0005,0.0396,0.0441,0.0842
NVIDIA T4G,densenet121,cifar10,64,0.0005,0.0398,0.0438,0.0842
NVIDIA T4G,densenet121,cifar10,64,0.0005,0.0397,0.0444,0.0846
NVIDIA T4G,densenet121,cifar10,64,0.0005,0.0400,0.0443,0.0847
NVIDIA T4G,densenet121,cifar10,64,0.0005,0.0398,0.0444,0.0846
NVIDIA T4G,densenet121,cifar10,64,0.0005,0.0400,0.0442,0.0847
NVIDIA T4G,densenet121,cifar10,64,0.0005,0.0395,0.0446,0.0846
NVIDIA T4G,densenet121,cifar10,64,0.0005,0.0403,0.0445,0.0854
NVIDIA T4G,densenet121,cifar10,64,0.0005,0.0396,0.0441,0.0842
NVIDIA T4G,densenet169,cifar10,64,0.0006,0.0553,0.0673,0.1231
NVIDIA T4G,densenet169,cifar10,64,0.0005,0.0556,0.0666,0.1228
NVIDIA T4G,densenet169,cifar10,64,0.0006,0.0557,0.0665,0.1228
NVIDIA T4G,densenet169,cifar10,64,0.0005,0.0558,0.0661,0.1224
NVIDIA T4G,densenet169,cifar10,64,0.0005,0.0558,0.0670,0.1233
NVIDIA T4G,densenet169,cifar10,64,0.0005,0.0555,0.0659,0.1219
NVIDIA T4G,densenet169,cifar10,64,0.0005,0.0555,0.0677,0.1237
NVIDIA T4G,densenet169,cifar10,64,0.0005,0.0561,0.0665,0.1231
NVIDIA T4G,densenet169,cifar10,64,0.0005,0.0555,0.0658,0.1219
NVIDIA T4G,densenet169,cifar10,64,0.0005,0.0558,0.0664,0.1226
NVIDIA T4G,densenet169,cifar10,64,0.0005,0.0558,0.0658,0.1221
NVIDIA T4G,densenet169,cifar10,64,0.0005,0.0558,0.0668,0.1231
NVIDIA T4G,densenet169,cifar10,64,0.0005,0.0555,0.0656,0.1217
NVIDIA T4G,densenet169,cifar10,64,0.0005,0.0555,0.0667,0.1227
NVIDIA T4G,densenet169,cifar10,64,0.0005,0.0560,0.0663,0.1229
NVIDIA T4G,densenet169,cifar10,64,0.0005,0.0557,0.0665,0.1227
NVIDIA T4G,densenet169,cifar10,64,0.0005,0.0558,0.0658,0.1222
NVIDIA T4G,densenet169,cifar10,64,0.0005,0.0554,0.0662,0.1221
NVIDIA T4G,densenet169,cifar10,64,0.0005,0.0557,0.0662,0.1224
NVIDIA T4G,densenet201,cifar10,64,0.0006,0.0662,0.0879,0.1547
NVIDIA T4G,densenet201,cifar10,64,0.0005,0.0666,0.0843,0.1513
NVIDIA T4G,densenet201,cifar10,64,0.0005,0.0669,0.0851,0.1526
NVIDIA T4G,densenet201,cifar10,64,0.0005,0.0669,0.0847,0.1521
NVIDIA T4G,densenet201,cifar10,64,0.0005,0.0668,0.0844,0.1517
NVIDIA T4G,densenet201,cifar10,64,0.0005,0.0665,0.0848,0.1519
NVIDIA T4G,densenet201,cifar10,64,0.0005,0.0670,0.0854,0.1529
NVIDIA T4G,densenet201,cifar10,64,0.0005,0.0666,0.0848,0.1519
NVIDIA T4G,densenet201,cifar10,64,0.0005,0.0666,0.0849,0.1521
NVIDIA T4G,densenet201,cifar10,64,0.0005,0.0672,0.0850,0.1527
NVIDIA T4G,densenet201,cifar10,64,0.0005,0.0669,0.0844,0.1518
NVIDIA T4G,densenet201,cifar10,64,0.0005,0.0666,0.0846,0.1517
NVIDIA T4G,densenet201,cifar10,64,0.0005,0.0670,0.0853,0.1527
NVIDIA T4G,densenet201,cifar10,64,0.0005,0.0673,0.0853,0.1531
NVIDIA T4G,densenet201,cifar10,64,0.0005,0.0668,0.0849,0.1522
NVIDIA T4G,densenet201,cifar10,64,0.0005,0.0666,0.0851,0.1522
NVIDIA T4G,densenet201,cifar10,64,0.0005,0.0674,0.0850,0.1529
NVIDIA T4G,densenet201,cifar10,64,0.0005,0.0668,0.0848,0.1521
NVIDIA T4G,densenet201,cifar10,64,0.0005,0.0671,0.0855,0.1531
NVIDIA T4G,densenet161,cifar10,64,0.0005,0.0533,0.0681,0.1219
NVIDIA T4G,densenet161,cifar10,64,0.0005,0.0540,0.0665,0.1210
NVIDIA T4G,densenet161,cifar10,64,0.0006,0.0547,0.0677,0.1230
NVIDIA T4G,densenet161,cifar10,64,0.0005,0.0542,0.0670,0.1218
NVIDIA T4G,densenet161,cifar10,64,0.0005,0.0535,0.0664,0.1204
NVIDIA T4G,densenet161,cifar10,64,0.0005,0.0538,0.0670,0.1213
NVIDIA T4G,densenet161,cifar10,64,0.0005,0.0535,0.0663,0.1203
NVIDIA T4G,densenet161,cifar10,64,0.0005,0.0541,0.0668,0.1214
NVIDIA T4G,densenet161,cifar10,64,0.0005,0.0536,0.0671,0.1211
NVIDIA T4G,densenet161,cifar10,64,0.0005,0.0537,0.0663,0.1205
NVIDIA T4G,densenet161,cifar10,64,0.0005,0.0535,0.0666,0.1206
NVIDIA T4G,densenet161,cifar10,64,0.0005,0.0539,0.0670,0.1214
NVIDIA T4G,densenet161,cifar10,64,0.0005,0.0539,0.0670,0.1214
NVIDIA T4G,densenet161,cifar10,64,0.0005,0.0538,0.0669,0.1212
NVIDIA T4G,densenet161,cifar10,64,0.0006,0.0547,0.0671,0.1224
NVIDIA T4G,densenet161,cifar10,64,0.0006,0.0544,0.0677,0.1226
NVIDIA T4G,densenet161,cifar10,64,0.0005,0.0543,0.0674,0.1222
NVIDIA T4G,densenet161,cifar10,64,0.0005,0.0540,0.0670,0.1216
NVIDIA T4G,densenet161,cifar10,64,0.0005,0.0539,0.0672,0.1216
NVIDIA L4,resnet18,cifar10,64,0.0003,0.0034,0.0058,0.0095
NVIDIA L4,resnet18,cifar10,64,0.0003,0.0039,0.0062,0.0103
NVIDIA L4,resnet18,cifar10,64,0.0003,0.0038,0.0061,0.0102
NVIDIA L4,resnet18,cifar10,64,0.0003,0.0038,0.0060,0.0101
NVIDIA L4,resnet18,cifar10,64,0.0003,0.0039,0.0061,0.0103
NVIDIA L4,resnet18,cifar10,64,0.0003,0.0038,0.0061,0.0101
NVIDIA L4,resnet18,cifar10,64,0.0003,0.0038,0.0060,0.0101
NVIDIA L4,resnet18,cifar10,64,0.0003,0.0039,0.0057,0.0099
NVIDIA L4,resnet18,cifar10,64,0.0003,0.0038,0.0056,0.0097
NVIDIA L4,resnet18,cifar10,64,0.0003,0.0038,0.0057,0.0098
NVIDIA L4,resnet18,cifar10,64,0.0003,0.0039,0.0059,0.0100
NVIDIA L4,resnet18,cifar10,64,0.0003,0.0039,0.0058,0.0099
NVIDIA L4,resnet18,cifar10,64,0.0003,0.0039,0.0058,0.0099
NVIDIA L4,resnet18,cifar10,64,0.0003,0.0038,0.0062,0.0103
NVIDIA L4,resnet18,cifar10,64,0.0003,0.0039,0.0058,0.0099
NVIDIA L4,resnet18,cifar10,64,0.0003,0.0038,0.0059,0.0099
NVIDIA L4,resnet18,cifar10,64,0.0003,0.0039,0.0058,0.0099
NVIDIA L4,resnet18,cifar10,64,0.0003,0.0038,0.0058,0.0099
NVIDIA L4,resnet18,cifar10,64,0.0003,0.0039,0.0057,0.0098
NVIDIA L4,resnet34,cifar10,64,0.0003,0.0064,0.0095,0.0162
NVIDIA L4,resnet34,cifar10,64,0.0003,0.0068,0.0097,0.0168
NVIDIA L4,resnet34,cifar10,64,0.0003,0.0067,0.0097,0.0167
NVIDIA L4,resnet34,cifar10,64,0.0003,0.0067,0.0097,0.0167
NVIDIA L4,resnet34,cifar10,64,0.0003,0.0067,0.0098,0.0168
NVIDIA L4,resnet34,cifar10,64,0.0003,0.0067,0.0097,0.0167
NVIDIA L4,resnet34,cifar10,64,0.0003,0.0067,0.0097,0.0168
NVIDIA L4,resnet34,cifar10,64,0.0003,0.0067,0.0097,0.0168
NVIDIA L4,resnet34,cifar10,64,0.0003,0.0067,0.0098,0.0168
NVIDIA L4,resnet34,cifar10,64,0.0003,0.0067,0.0097,0.0168
NVIDIA L4,resnet34,cifar10,64,0.0003,0.0067,0.0097,0.0168
NVIDIA L4,resnet34,cifar10,64,0.0003,0.0067,0.0097,0.0168
NVIDIA L4,resnet34,cifar10,64,0.0003,0.0067,0.0098,0.0167
NVIDIA L4,resnet34,cifar10,64,0.0003,0.0067,0.0097,0.0167
NVIDIA L4,resnet34,cifar10,64,0.0003,0.0067,0.0097,0.0168
NVIDIA L4,resnet34,cifar10,64,0.0003,0.0067,0.0097,0.0167
NVIDIA L4,resnet34,cifar10,64,0.0003,0.0067,0.0097,0.0168
NVIDIA L4,resnet34,cifar10,64,0.0003,0.0067,0.0099,0.0169
NVIDIA L4,resnet34,cifar10,64,0.0003,0.0070,0.0099,0.0171
NVIDIA L4,resnet50,cifar10,64,0.0003,0.0085,0.0135,0.0223
NVIDIA L4,resnet50,cifar10,64,0.0003,0.0092,0.0135,0.0230
NVIDIA L4,resnet50,cifar10,64,0.0003,0.0092,0.0136,0.0231
NVIDIA L4,resnet50,cifar10,64,0.0003,0.0091,0.0136,0.0230
NVIDIA L4,resnet50,cifar10,64,0.0003,0.0091,0.0127,0.0221
NVIDIA L4,resnet50,cifar10,64,0.0003,0.0092,0.0122,0.0217
NVIDIA L4,resnet50,cifar10,64,0.0003,0.0091,0.0122,0.0216
NVIDIA L4,resnet50,cifar10,64,0.0003,0.0092,0.0122,0.0217
NVIDIA L4,resnet50,cifar10,64,0.0003,0.0092,0.0122,0.0217
NVIDIA L4,resnet50,cifar10,64,0.0003,0.0092,0.0122,0.0216
NVIDIA L4,resnet50,cifar10,64,0.0003,0.0091,0.0121,0.0215
NVIDIA L4,resnet50,cifar10,64,0.0003,0.0092,0.0127,0.0221
NVIDIA L4,resnet50,cifar10,64,0.0003,0.0092,0.0122,0.0216
NVIDIA L4,resnet50,cifar10,64,0.0003,0.0091,0.0121,0.0215
NVIDIA L4,resnet50,cifar10,64,0.0003,0.0092,0.0123,0.0218
NVIDIA L4,resnet50,cifar10,64,0.0003,0.0092,0.0122,0.0216
NVIDIA L4,resnet50,cifar10,64,0.0003,0.0092,0.0122,0.0216
NVIDIA L4,resnet50,cifar10,64,0.0003,0.0091,0.0122,0.0215
NVIDIA L4,resnet50,cifar10,64,0.0003,0.0091,0.0122,0.0216
NVIDIA L4,resnet101,cifar10,64,0.0003,0.0160,0.0253,0.0416
NVIDIA L4,resnet101,cifar10,64,0.0003,0.0174,0.0253,0.0430
NVIDIA L4,resnet101,cifar10,64,0.0003,0.0175,0.0254,0.0431
NVIDIA L4,resnet101,cifar10,64,0.0003,0.0175,0.0225,0.0403
NVIDIA L4,resnet101,cifar10,64,0.0003,0.0175,0.0229,0.0407
NVIDIA L4,resnet101,cifar10,64,0.0003,0.0175,0.0224,0.0402
NVIDIA L4,resnet101,cifar10,64,0.0003,0.0175,0.0229,0.0407
NVIDIA L4,resnet101,cifar10,64,0.0003,0.0174,0.0224,0.0401
NVIDIA L4,resnet101,cifar10,64,0.0003,0.0176,0.0229,0.0407
NVIDIA L4,resnet101,cifar10,64,0.0003,0.0175,0.0229,0.0407
NVIDIA L4,resnet101,cifar10,64,0.0003,0.0173,0.0226,0.0402
NVIDIA L4,resnet101,cifar10,64,0.0003,0.0174,0.0225,0.0402
NVIDIA L4,resnet101,cifar10,64,0.0003,0.0175,0.0231,0.0409
NVIDIA L4,resnet101,cifar10,64,0.0003,0.0175,0.0231,0.0409
NVIDIA L4,resnet101,cifar10,64,0.0003,0.0175,0.0228,0.0406
NVIDIA L4,resnet101,cifar10,64,0.0003,0.0175,0.0225,0.0403
NVIDIA L4,resnet101,cifar10,64,0.0003,0.0176,0.0233,0.0411
NVIDIA L4,resnet101,cifar10,64,0.0003,0.0177,0.0226,0.0406
NVIDIA L4,resnet101,cifar10,64,0.0003,0.0175,0.0225,0.0402
NVIDIA L4,resnet152,cifar10,64,0.0003,0.0237,0.0366,0.0606
NVIDIA L4,resnet152,cifar10,64,0.0003,0.0255,0.0369,0.0627
NVIDIA L4,resnet152,cifar10,64,0.0003,0.0254,0.0327,0.0584
NVIDIA L4,resnet152,cifar10,64,0.0003,0.0254,0.0331,0.0588
NVIDIA L4,resnet152,cifar10,64,0.0003,0.0255,0.0329,0.0586
NVIDIA L4,resnet152,cifar10,64,0.0003,0.0255,0.0334,0.0591
NVIDIA L4,resnet152,cifar10,64,0.0003,0.0255,0.0328,0.0586
NVIDIA L4,resnet152,cifar10,64,0.0003,0.0254,0.0327,0.0585
NVIDIA L4,resnet152,cifar10,64,0.0003,0.0250,0.0329,0.0582
NVIDIA L4,resnet152,cifar10,64,0.0003,0.0255,0.0332,0.0591
NVIDIA L4,resnet152,cifar10,64,0.0003,0.0254,0.0328,0.0585
NVIDIA L4,resnet152,cifar10,64,0.0003,0.0254,0.0328,0.0585
NVIDIA L4,resnet152,cifar10,64,0.0003,0.0256,0.0328,0.0587
NVIDIA L4,resnet152,cifar10,64,0.0003,0.0252,0.0328,0.0583
NVIDIA L4,resnet152,cifar10,64,0.0003,0.0255,0.0329,0.0587
NVIDIA L4,resnet152,cifar10,64,0.0003,0.0255,0.0328,0.0586
NVIDIA L4,resnet152,cifar10,64,0.0003,0.0255,0.0333,0.0591
NVIDIA L4,resnet152,cifar10,64,0.0003,0.0255,0.0331,0.0589
NVIDIA L4,resnet152,cifar10,64,0.0003,0.0255,0.0328,0.0587
NVIDIA L4,efficientnet-b0,cifar10,64,0.0003,0.0107,0.0144,0.0254
NVIDIA L4,efficientnet-b0,cifar10,64,0.0003,0.0110,0.0141,0.0254
NVIDIA L4,efficientnet-b0,cifar10,64,0.0003,0.0123,0.0126,0.0252
NVIDIA L4,efficientnet-b0,cifar10,64,0.0004,0.0119,0.0147,0.0270
NVIDIA L4,efficientnet-b0,cifar10,64,0.0003,0.0111,0.0125,0.0240
NVIDIA L4,efficientnet-b0,cifar10,64,0.0003,0.0113,0.0124,0.0239
NVIDIA L4,efficientnet-b0,cifar10,64,0.0003,0.0113,0.0124,0.0240
NVIDIA L4,efficientnet-b0,cifar10,64,0.0003,0.0113,0.0126,0.0242
NVIDIA L4,efficientnet-b0,cifar10,64,0.0003,0.0113,0.0128,0.0244
NVIDIA L4,efficientnet-b0,cifar10,64,0.0003,0.0113,0.0128,0.0243
NVIDIA L4,efficientnet-b0,cifar10,64,0.0003,0.0112,0.0126,0.0241
NVIDIA L4,efficientnet-b0,cifar10,64,0.0003,0.0113,0.0126,0.0242
NVIDIA L4,efficientnet-b0,cifar10,64,0.0003,0.0112,0.0129,0.0244
NVIDIA L4,efficientnet-b0,cifar10,64,0.0003,0.0113,0.0124,0.0239
NVIDIA L4,efficientnet-b0,cifar10,64,0.0003,0.0113,0.0124,0.0239
NVIDIA L4,efficientnet-b0,cifar10,64,0.0003,0.0113,0.0124,0.0239
NVIDIA L4,efficientnet-b0,cifar10,64,0.0003,0.0113,0.0123,0.0239
NVIDIA L4,efficientnet-b0,cifar10,64,0.0003,0.0112,0.0123,0.0238
NVIDIA L4,efficientnet-b0,cifar10,64,0.0003,0.0113,0.0123,0.0239
NVIDIA L4,efficientnet-b1,cifar10,64,0.0003,0.0159,0.0171,0.0333
NVIDIA L4,efficientnet-b1,cifar10,64,0.0003,0.0170,0.0172,0.0345
NVIDIA L4,efficientnet-b1,cifar10,64,0.0003,0.0166,0.0171,0.0340
NVIDIA L4,efficientnet-b1,cifar10,64,0.0004,0.0165,0.0171,0.0341
NVIDIA L4,efficientnet-b1,cifar10,64,0.0003,0.0166,0.0171,0.0340
NVIDIA L4,efficientnet-b1,cifar10,64,0.0003,0.0167,0.0171,0.0341
NVIDIA L4,efficientnet-b1,cifar10,64,0.0003,0.0165,0.0176,0.0345
NVIDIA L4,efficientnet-b1,cifar10,64,0.0003,0.0166,0.0179,0.0348
NVIDIA L4,efficientnet-b1,cifar10,64,0.0003,0.0167,0.0182,0.0352
NVIDIA L4,efficientnet-b1,cifar10,64,0.0003,0.0166,0.0178,0.0348
NVIDIA L4,efficientnet-b1,cifar10,64,0.0003,0.0167,0.0180,0.0349
NVIDIA L4,efficientnet-b1,cifar10,64,0.0003,0.0173,0.0183,0.0359
NVIDIA L4,efficientnet-b1,cifar10,64,0.0003,0.0167,0.0181,0.0351
NVIDIA L4,efficientnet-b1,cifar10,64,0.0003,0.0168,0.0178,0.0348
NVIDIA L4,efficientnet-b1,cifar10,64,0.0003,0.0168,0.0178,0.0349
NVIDIA L4,efficientnet-b1,cifar10,64,0.0003,0.0165,0.0177,0.0346
NVIDIA L4,efficientnet-b1,cifar10,64,0.0003,0.0166,0.0180,0.0349
NVIDIA L4,efficientnet-b1,cifar10,64,0.0003,0.0165,0.0183,0.0351
NVIDIA L4,efficientnet-b1,cifar10,64,0.0003,0.0166,0.0179,0.0348
NVIDIA L4,efficientnet-b2,cifar10,64,0.0003,0.0158,0.0210,0.0371
NVIDIA L4,efficientnet-b2,cifar10,64,0.0007,0.0164,0.0212,0.0384
NVIDIA L4,efficientnet-b2,cifar10,64,0.0003,0.0164,0.0212,0.0380
NVIDIA L4,efficientnet-b2,cifar10,64,0.0003,0.0165,0.0181,0.0349
NVIDIA L4,efficientnet-b2,cifar10,64,0.0003,0.0163,0.0181,0.0347
NVIDIA L4,efficientnet-b2,cifar10,64,0.0003,0.0165,0.0181,0.0349
NVIDIA L4,efficientnet-b2,cifar10,64,0.0004,0.0165,0.0182,0.0351
NVIDIA L4,efficientnet-b2,cifar10,64,0.0003,0.0166,0.0182,0.0350
NVIDIA L4,efficientnet-b2,cifar10,64,0.0003,0.0166,0.0187,0.0356
NVIDIA L4,efficientnet-b2,cifar10,64,0.0004,0.0166,0.0186,0.0355
NVIDIA L4,efficientnet-b2,cifar10,64,0.0003,0.0165,0.0181,0.0349
NVIDIA L4,efficientnet-b2,cifar10,64,0.0003,0.0165,0.0187,0.0355
NVIDIA L4,efficientnet-b2,cifar10,64,0.0003,0.0165,0.0186,0.0354
NVIDIA L4,efficientnet-b2,cifar10,64,0.0004,0.0182,0.0192,0.0377
NVIDIA L4,efficientnet-b2,cifar10,64,0.0005,0.0185,0.0192,0.0381
NVIDIA L4,efficientnet-b2,cifar10,64,0.0004,0.0184,0.0191,0.0379
NVIDIA L4,efficientnet-b2,cifar10,64,0.0004,0.0170,0.0182,0.0355
NVIDIA L4,efficientnet-b2,cifar10,64,0.0003,0.0166,0.0182,0.0351
NVIDIA L4,efficientnet-b2,cifar10,64,0.0003,0.0163,0.0183,0.0349
NVIDIA L4,efficientnet-b3,cifar10,64,0.0003,0.0179,0.0241,0.0423
NVIDIA L4,efficientnet-b3,cifar10,64,0.0003,0.0192,0.0245,0.0440
NVIDIA L4,efficientnet-b3,cifar10,64,0.0003,0.0192,0.0244,0.0439
NVIDIA L4,efficientnet-b3,cifar10,64,0.0003,0.0192,0.0210,0.0405
NVIDIA L4,efficientnet-b3,cifar10,64,0.0003,0.0193,0.0213,0.0408
NVIDIA L4,efficientnet-b3,cifar10,64,0.0003,0.0192,0.0214,0.0409
NVIDIA L4,efficientnet-b3,cifar10,64,0.0003,0.0192,0.0211,0.0406
NVIDIA L4,efficientnet-b3,cifar10,64,0.0003,0.0192,0.0211,0.0406
NVIDIA L4,efficientnet-b3,cifar10,64,0.0003,0.0192,0.0211,0.0406
NVIDIA L4,efficientnet-b3,cifar10,64,0.0003,0.0192,0.0210,0.0404
NVIDIA L4,efficientnet-b3,cifar10,64,0.0004,0.0190,0.0211,0.0405
NVIDIA L4,efficientnet-b3,cifar10,64,0.0003,0.0192,0.0210,0.0405
NVIDIA L4,efficientnet-b3,cifar10,64,0.0003,0.0192,0.0210,0.0404
NVIDIA L4,efficientnet-b3,cifar10,64,0.0003,0.0191,0.0211,0.0406
NVIDIA L4,efficientnet-b3,cifar10,64,0.0003,0.0191,0.0218,0.0412
NVIDIA L4,efficientnet-b3,cifar10,64,0.0003,0.0190,0.0217,0.0410
NVIDIA L4,efficientnet-b3,cifar10,64,0.0003,0.0190,0.0223,0.0416
NVIDIA L4,efficientnet-b3,cifar10,64,0.0003,0.0187,0.0221,0.0412
NVIDIA L4,efficientnet-b3,cifar10,64,0.0004,0.0254,0.0225,0.0483
NVIDIA L4,efficientnet-b4,cifar10,64,0.0003,0.0217,0.0268,0.0487
NVIDIA L4,efficientnet-b4,cifar10,64,0.0003,0.0242,0.0263,0.0508
NVIDIA L4,efficientnet-b4,cifar10,64,0.0004,0.0258,0.0271,0.0533
NVIDIA L4,efficientnet-b4,cifar10,64,0.0003,0.0247,0.0265,0.0515
NVIDIA L4,efficientnet-b4,cifar10,64,0.0003,0.0244,0.0263,0.0510
NVIDIA L4,efficientnet-b4,cifar10,64,0.0003,0.0243,0.0263,0.0510
NVIDIA L4,efficientnet-b4,cifar10,64,0.0003,0.0244,0.0263,0.0510
NVIDIA L4,efficientnet-b4,cifar10,64,0.0003,0.0243,0.0264,0.0510
NVIDIA L4,efficientnet-b4,cifar10,64,0.0003,0.0243,0.0264,0.0510
NVIDIA L4,efficientnet-b4,cifar10,64,0.0003,0.0244,0.0265,0.0512
NVIDIA L4,efficientnet-b4,cifar10,64,0.0003,0.0340,0.0300,0.0643
NVIDIA L4,efficientnet-b4,cifar10,64,0.0004,0.0331,0.0307,0.0642
NVIDIA L4,efficientnet-b4,cifar10,64,0.0003,0.0340,0.0311,0.0655
NVIDIA L4,efficientnet-b4,cifar10,64,0.0006,0.0333,0.0298,0.0637
NVIDIA L4,efficientnet-b4,cifar10,64,0.0004,0.0265,0.0271,0.0539
NVIDIA L4,efficientnet-b4,cifar10,64,0.0003,0.0251,0.0263,0.0517
NVIDIA L4,efficientnet-b4,cifar10,64,0.0003,0.0249,0.0263,0.0515
NVIDIA L4,efficientnet-b4,cifar10,64,0.0003,0.0249,0.0264,0.0515
NVIDIA L4,efficientnet-b4,cifar10,64,0.0003,0.0247,0.0268,0.0518
NVIDIA L4,efficientnet-b5,cifar10,64,0.0003,0.0258,0.0324,0.0584
NVIDIA L4,efficientnet-b5,cifar10,64,0.0003,0.0297,0.0332,0.0632
NVIDIA L4,efficientnet-b5,cifar10,64,0.0003,0.0298,0.0333,0.0634
NVIDIA L4,efficientnet-b5,cifar10,64,0.0003,0.0298,0.0339,0.0640
NVIDIA L4,efficientnet-b5,cifar10,64,0.0003,0.0309,0.0352,0.0664
NVIDIA L4,efficientnet-b5,cifar10,64,0.0003,0.0307,0.0341,0.0652
NVIDIA L4,efficientnet-b5,cifar10,64,0.0003,0.0297,0.0344,0.0644
NVIDIA L4,efficientnet-b5,cifar10,64,0.0004,0.0324,0.0359,0.0688
NVIDIA L4,efficientnet-b5,cifar10,64,0.0004,0.0311,0.0350,0.0665
NVIDIA L4,efficientnet-b5,cifar10,64,0.0003,0.0313,0.0348,0.0664
NVIDIA L4,efficientnet-b5,cifar10,64,0.0003,0.0310,0.0349,0.0663
NVIDIA L4,efficientnet-b5,cifar10,64,0.0004,0.0311,0.0351,0.0667
NVIDIA L4,efficientnet-b5,cifar10,64,0.0004,0.0321,0.0348,0.0673
NVIDIA L4,efficientnet-b5,cifar10,64,0.0003,0.0297,0.0337,0.0638
NVIDIA L4,efficientnet-b5,cifar10,64,0.0003,0.0295,0.0337,0.0635
NVIDIA L4,efficientnet-b5,cifar10,64,0.0003,0.0294,0.0336,0.0633
NVIDIA L4,efficientnet-b5,cifar10,64,0.0003,0.0293,0.0337,0.0633
NVIDIA L4,efficientnet-b5,cifar10,64,0.0003,0.0294,0.0336,0.0632
NVIDIA L4,efficientnet-b5,cifar10,64,0.0003,0.0293,0.0337,0.0633
NVIDIA L4,efficientnet-b6,cifar10,64,0.0003,0.0301,0.0453,0.0757
NVIDIA L4,efficientnet-b6,cifar10,64,0.0003,0.0338,0.0458,0.0800
